timestamp_ms,GPS_Spd,ARSP_Airspeed
218930.12,0.6000000238418579,2.873427152633667
219030.12,0.6000000238418579,3.2506794929504395
219130.12,0.6000000238418579,3.760840892791748
219230.12,0.6000000238418579,1.1860712766647339
219330.12,0.6980000138282776,3.9850571155548096
219430.12,0.6980000138282776,2.2260921001434326
219530.12,0.7860000133514404,4.124226093292236
219630.12,0.7860000133514404,4.164456844329834
219730.12,0.7570000290870667,3.5915722846984863
219830.12,0.7570000290870667,3.667661428451538
219930.12,0.7660000324249268,2.233050584793091
220030.12,0.7660000324249268,3.9727189540863037
220130.12,0.8090000152587891,5.010435581207275
220230.12,0.8090000152587891,4.64
220330.12,0.7460000514984131,3.2284812927246094
220430.12,0.7460000514984131,4.470384120941162
220530.12,0.7010000348091125,4.871705055236816
220630.12,0.7010000348091125,1.8625634908676147
220730.12,0.7510000467300415,3.6915528774261475
220830.12,0.7510000467300415,5.142836093902588
220930.12,0.7580000162124634,2.657026767730713
221030.12,0.7580000162124634,4.501070976257324
221130.12,0.6530000567436218,3.0757334232330322
221230.12,0.6530000567436218,4.533055782318115
221330.12,0.6910000443458557,4.093059062957764
221430.12,0.6910000443458557,3.5256357192993164
221530.12,0.8530000448226929,3.4635636806488037
221630.12,0.8530000448226929,2.8348255157470703
221730.12,0.7360000610351562,3.5918548107147217
221830.12,0.7360000610351562,3.666332483291626
221930.12,0.53,2.3343913555145264
222030.12,0.53,3.8422625064849854
222130.12,0.5370000004768372,3.163209915161133
222230.12,0.5370000004768372,2.560049295425415
222330.12,0.71,3.5651726722717285
222430.12,0.71,3.8779728412628174
222530.12,0.5720000267028809,3.15
222630.12,0.5720000267028809,3.7883663177490234
222730.12,0.7020000219345093,4.2180280685424805
222830.12,0.7020000219345093,4.974564075469971
222930.12,0.42600002884864807,3.3077456951141357
223030.12,0.42600002884864807,4.466635704040527
223130.12,0.5440000295639038,3.559197187423706
223230.12,0.5440000295639038,4.378226280212402
223330.12,0.5490000247955322,3.673077344894409
223430.12,0.5490000247955322,3.9353725910186768
223530.12,0.3400000035762787,3.8742334842681885
223630.12,0.3400000035762787,2.9503438472747803
223730.12,0.5190000534057617,5.413627624511719
223830.12,0.5190000534057617,3.69
223930.12,0.21800000965595245,4.2615861892700195
224030.12,0.21800000965595245,3.327455520629883
224130.12,0.4520000219345093,3.3222811222076416
224230.12,0.4520000219345093,4.042837619781494
224330.12,0.41,3.5118913650512695
224430.12,0.41,1.9963833093643188
224530.12,0.3370000123977661,2.957077741622925
224630.12,0.3370000123977661,1.863481879234314
224730.12,0.33900001645088196,2.1522860527038574
224830.12,0.33900001645088196,3.4103810787200928
224930.12,0.2550000250339508,0.4058084189891815
225030.12,0.2550000250339508,1.015675663948059
225130.12,0.5060000419616699,3.270447015762329
225230.12,0.5060000419616699,1.4912745952606201
225330.12,0.4620000123977661,1.952886700630188
225430.12,0.4620000123977661,2.7849068641662598
225530.12,0.45,1.8876980543136597
225630.12,0.45,1.7325176000595093
225730.12,0.3290000259876251,1.2352925539016724
225830.12,0.3290000259876251,1.9066262245178223
225930.12,0.26100000739097595,2.094226360321045
226030.12,0.26100000739097595,2.7764577865600586
226130.12,0.18900001049041748,0.11645277589559555
226230.12,0.18900001049041748,4.186919689178467
226330.12,0.05,0.8176925182342529
226430.12,0.05,2.9860987663269043
226530.12,0.32200002670288086,2.1262176036834717
226630.12,0.32200002670288086,3.092531442642212
226730.12,0.15000000596046448,3.7066586017608643
226830.12,0.15000000596046448,0.4017317593097687
226930.12,0.07,3.701618194580078
227030.12,0.07,3.4051241874694824
227130.12,0.3440000116825104,3.577906370162964
227230.12,0.3440000116825104,2.916719436645508
227330.12,0.6300000548362732,0.9859606623649597
227430.12,0.6300000548362732,3.7947001457214355
227530.12,0.6480000019073486,3.868237018585205
227630.12,0.6480000019073486,3.943608045578003
227730.12,0.8160000443458557,2.5513083934783936
227830.12,0.8160000443458557,4.72
227930.12,0.9630000591278076,2.6714160442352295
228030.12,0.9630000591278076,2.940124034881592
228130.12,0.9920000433921814,3.9073972702026367
228230.12,0.9920000433921814,1.7321796417236328
228330.12,1.1180000305175781,2.663872718811035
228430.12,1.1180000305175781,0.5878030061721802
228530.12,1.218000054359436,0.9163341522216797
228630.12,1.218000054359436,2.4536972045898438
228730.12,1.2570000886917114,3.419015407562256
228830.12,1.2570000886917114,4.173220157623291
228930.12,1.5380001068115234,3.6094467639923096
229030.12,1.5380001068115234,3.2699570655822754
229130.12,1.4970000982284546,2.4201180934906006
229230.12,1.4970000982284546,2.658907651901245
229330.12,1.4660000801086426,3.6911933422088623
229430.12,1.4660000801086426,2.768202543258667
229530.12,1.6480001211166382,2.7455365657806396
229630.12,1.6480001211166382,2.0714187622070312
229730.12,1.746000051498413,2.6803572177886963
229830.12,1.746000051498413,1.9575905799865723
229930.12,1.8060001134872437,2.5224380493164062
230030.12,1.8060001134872437,2.730818748474121
230130.12,1.9060001373291016,3.44
230230.12,1.9060001373291016,3.7950737476348877
230330.12,1.88,3.8743724822998047
230430.12,1.88,3.6549675464630127
230530.12,1.8170000314712524,3.7083048820495605
230630.12,1.8170000314712524,3.615011215209961
230730.12,1.7680001258850098,4.044984340667725
230830.12,1.7680001258850098,3.9254212379455566
230930.12,1.8010001182556152,3.2186837196350098
231030.12,1.8010001182556152,2.5887107849121094
231130.12,1.8620001077651978,3.7711424827575684
231230.12,1.8620001077651978,3.5869340896606445
231330.12,1.7440000772476196,4.2518134117126465
231430.12,1.7440000772476196,4.541667938232422
231530.12,1.5470000505447388,3.982192277908325
231630.12,1.5470000505447388,3.698913097381592
231730.12,1.4240000247955322,4.069070816040039
231830.12,1.4240000247955322,3.478393793106079
231930.12,1.4220000505447388,3.683739185333252
232030.12,1.4220000505447388,3.3917527198791504
232130.12,1.318000078201294,2.9145193099975586
232230.12,1.318000078201294,2.4013471603393555
232330.12,1.3760000467300415,3.946042060852051
232430.12,1.3760000467300415,2.57
232530.12,1.4660000801086426,2.593254327774048
232630.12,1.4660000801086426,3.0593295097351074
232730.12,1.1910001039505005,3.2191131114959717
232830.12,1.1910001039505005,4.066864490509033
232930.12,1.071000099182129,3.3613367080688477
233030.12,1.071000099182129,2.6550183296203613
233130.12,1.1510000228881836,3.3076815605163574
233230.12,1.1510000228881836,2.982182025909424
233330.12,1.0380001068115234,0.5297795534133911
233430.12,1.0380001068115234,3.598288059234619
233530.12,0.9360000491142273,2.9229531288146973
233630.12,0.9360000491142273,1.625288724899292
233730.12,0.9480000734329224,2.086576461791992
233830.12,0.9480000734329224,3.300692319869995
233930.12,1.00,2.023005723953247
234030.12,1.00,1.9061319828033447
234130.12,0.9820000529289246,2.525475263595581
234230.12,0.9820000529289246,2.00
234330.12,0.8820000290870667,4.1710028648376465
234430.12,0.8820000290870667,1.853600025177002
234530.12,0.7290000319480896,2.8703668117523193
234630.12,0.7290000319480896,1.9734344482421875
234730.12,0.9180000424385071,2.900491237640381
234830.12,0.9180000424385071,3.1809146404266357
234930.12,0.7240000367164612,2.664125442504883
235030.12,0.7240000367164612,1.0799156427383423
235130.12,0.9720000624656677,1.442972183227539
235230.12,0.9720000624656677,2.9811112880706787
235330.12,0.8740000128746033,2.131225347518921
235430.12,0.8740000128746033,3.3744194507598877
235530.12,0.9280000329017639,3.157905340194702
235630.12,0.9280000329017639,2.520327568054199
235730.12,1.061000108718872,3.651043176651001
235830.12,1.061000108718872,4.130176067352295
235930.12,1.2110000848770142,3.990866184234619
236030.12,1.2110000848770142,3.5304441452026367
236130.12,1.3610000610351562,3.603454113006592
236230.12,1.3610000610351562,4.872878551483154
236330.12,1.2370001077651978,4.570608615875244
236430.12,1.2370001077651978,4.330097675323486
236530.12,1.3130000829696655,3.3319180011749268
236630.12,1.3130000829696655,3.8880679607391357
236730.12,1.311000108718872,4.678967475891113
236830.12,1.311000108718872,3.96
236930.12,1.4720001220703125,4.208241939544678
237030.12,1.4720001220703125,4.736141681671143
237130.12,1.4850000143051147,4.500344753265381
237230.12,1.4850000143051147,4.60
237330.12,1.4550000429153442,5.166751861572266
237430.12,1.4550000429153442,5.5169453620910645
237530.12,1.4450000524520874,5.081326961517334
237630.12,1.4450000524520874,5.17
237730.12,1.5570000410079956,5.144189357757568
237830.12,1.5570000410079956,5.555369853973389
237930.12,1.5200001001358032,4.249509334564209
238030.12,1.5200001001358032,4.535820484161377
238130.12,1.5320000648498535,4.962730884552002
238230.12,1.5320000648498535,5.048333168029785
238330.12,1.4800000190734863,5.140730857849121
238430.12,1.4800000190734863,4.3823418617248535
238530.12,1.4590001106262207,4.433284282684326
238630.12,1.4590001106262207,3.8896472454071045
238730.12,1.349000096321106,4.865735054016113
238830.12,1.349000096321106,5.2604899406433105
238930.12,1.5040000677108765,4.0219197273254395
239030.12,1.5040000677108765,4.995423793792725
239130.12,1.477000117301941,4.492038249969482
239230.12,1.477000117301941,4.526652812957764
239330.12,1.319000005722046,3.9097182750701904
239430.12,1.319000005722046,3.3514487743377686
239530.12,1.5520000457763672,3.865898609161377
239630.12,1.5520000457763672,3.208637237548828
239730.12,1.4890000820159912,3.6891934871673584
239830.12,1.4890000820159912,5.001575469970703
239930.12,1.503000020980835,3.0255463123321533
240030.12,1.503000020980835,2.4676804542541504
240130.12,1.4800000190734863,2.386768341064453
240230.12,1.4800000190734863,4.05
240330.12,1.4290000200271606,5.207547664642334
240430.12,1.4290000200271606,5.394407272338867
240530.12,1.415000081062317,5.131834030151367
240630.12,1.415000081062317,6.254215717315674
240730.12,1.3550000190734863,6.54
240830.12,1.3550000190734863,5.969571113586426
240930.12,1.3230000734329224,5.760313034057617
241030.12,1.3230000734329224,6.357751369476318
241130.12,1.377000093460083,6.534572601318359
241230.12,1.377000093460083,5.797357082366943
241330.12,1.3870000839233398,7.131300449371338
241430.12,1.3870000839233398,5.886292934417725
241530.12,1.3370000123977661,6.017038822174072
241630.12,1.3370000123977661,7.245609283447266
241730.12,1.2950000762939453,5.1345672607421875
241830.12,1.2950000762939453,6.811733245849609
241930.12,1.3700001239776611,5.5489935874938965
242030.12,1.3700001239776611,4.352568626403809
242130.12,1.5170000791549683,4.31
242230.12,1.5170000791549683,4.005092620849609
242330.12,1.5130001306533813,3.382107734680176
242430.12,1.5130001306533813,3.931023120880127
242530.12,1.76,2.2497804164886475
242630.12,1.76,3.5990705490112305
242730.12,1.7940000295639038,4.0804972648620605
242830.12,1.7940000295639038,0.4456207752227783
242930.12,1.7390000820159912,3.099235773086548
243030.12,1.7390000820159912,3.157046318054199
243130.12,1.6480001211166382,2.4480044841766357
243230.12,1.6480001211166382,2.292851448059082
243330.12,1.6320000886917114,1.4115636348724365
243430.12,1.6320000886917114,2.217719793319702
243530.12,1.503000020980835,1.6958985328674316
243630.12,1.503000020980835,3.616511344909668
243730.12,1.558000087738037,3.074267864227295
243830.12,1.558000087738037,2.1353793144226074
243930.12,1.531000018119812,2.4046895503997803
244030.12,1.531000018119812,1.3812295198440552
244130.12,1.5230001211166382,1.415942907333374
244230.12,1.5230001211166382,2.4474363327026367
244330.12,1.562000036239624,3.149930477142334
244430.12,1.562000036239624,1.9395908117294312
244530.12,1.4870001077651978,1.0064224004745483
244630.12,1.4870001077651978,0.37815043330192566
244730.12,1.4270000457763672,2.4721732139587402
244830.12,1.4270000457763672,2.6162545680999756
244930.12,1.5430001020431519,0.6675460338592529
245030.12,1.5430001020431519,2.6447367668151855
245130.12,1.5550000667572021,1.5509116649627686
245230.12,1.5550000667572021,3.774784803390503
245330.12,1.3850001096725464,4.285847187042236
245430.12,1.3850001096725464,2.1348745822906494
245530.12,1.5140000581741333,3.269357442855835
245630.12,1.5140000581741333,1.5734188556671143
245730.12,1.592000126838684,2.430867910385132
245830.12,1.592000126838684,4.614505767822266
245930.12,1.561000108718872,4.201878547668457
246030.12,1.561000108718872,3.9152207374572754
246130.12,1.6260000467300415,2.980264663696289
246230.12,1.6260000467300415,4.770510673522949
246330.12,1.5690001249313354,4.356235980987549
246430.12,1.5690001249313354,3.82
246530.12,1.5430001020431519,4.048309803009033
246630.12,1.5430001020431519,2.3785293102264404
246730.12,1.6160000562667847,2.453312397003174
246830.12,1.6160000562667847,3.3559587001800537
246930.12,1.7260000705718994,2.349733591079712
247030.12,1.7260000705718994,2.9036972522735596
247130.12,1.7080000638961792,3.672060966491699
247230.12,1.7080000638961792,2.8722188472747803
247330.12,1.727000117301941,6.000441074371338
247430.12,1.727000117301941,4.216367244720459
247530.12,1.6220000982284546,4.534066677093506
247630.12,1.6220000982284546,4.3455328941345215
247730.12,1.602000117301941,5.042065143585205
247830.12,1.602000117301941,4.925156116485596
247930.12,1.5480000972747803,3.7554383277893066
248030.12,1.5480000972747803,3.6141843795776367
248130.12,1.502000093460083,3.327475070953369
248230.12,1.502000093460083,5.059758186340332
248330.12,1.4210001230239868,3.0632970333099365
248430.12,1.4210001230239868,4.304928302764893
248530.12,1.3860000371932983,2.6777071952819824
248630.12,1.3860000371932983,3.5413591861724854
248730.12,1.3130000829696655,4.857345104217529
248830.12,1.3130000829696655,4.7636213302612305
248930.12,1.2320001125335693,2.6854140758514404
249030.12,1.2320001125335693,3.9530608654022217
249130.12,1.1370000839233398,2.1595311164855957
249230.12,1.1370000839233398,3.5272843837738037
249330.12,1.0760000944137573,3.0306296348571777
249430.12,1.0760000944137573,1.9562474489212036
249530.12,1.059000015258789,2.23
249630.12,1.059000015258789,0.43316683173179626
249730.12,1.0770000219345093,1.7584829330444336
249830.12,1.0770000219345093,1.9362099170684814
249930.12,1.0070000886917114,2.669625997543335
250030.12,1.0070000886917114,2.379631757736206
250130.12,0.9810000658035278,2.8603460788726807
250230.12,0.9810000658035278,1.3566291332244873
250330.12,0.9630000591278076,2.1322855949401855
250430.12,0.9630000591278076,2.1466593742370605
250530.12,0.8920000195503235,0.5574966073036194
250630.12,0.8920000195503235,2.2202470302581787
250730.12,0.8300000429153442,2.8412511348724365
250830.12,0.8300000429153442,1.6423040628433228
250930.12,0.8500000238418579,3.800243854522705
251030.12,0.8500000238418579,1.8485552072525024
251130.12,0.8060000538825989,3.750906229019165
251230.12,0.8060000538825989,0.8103962540626526
251330.12,0.8300000429153442,2.9528369903564453
251430.12,0.8300000429153442,1.8417067527770996
251530.12,0.8960000276565552,2.6215898990631104
251630.12,0.8960000276565552,1.9734306335449219
251730.12,0.88,2.797894239425659
251830.12,0.88,2.1952013969421387
251930.12,0.9490000605583191,0.38596832752227783
252030.12,0.9490000605583191,2.8373663425445557
252130.12,0.9980000257492065,1.6624765396118164
252230.12,0.9980000257492065,2.0803825855255127
252330.12,1.1350001096725464,1.5231094360351562
252430.12,1.1350001096725464,3.2755868434906006
252530.12,1.0980000495910645,2.464651107788086
252630.12,1.0980000495910645,1.2985931634902954
252730.12,1.1470000743865967,2.3286631107330322
252830.12,1.1470000743865967,3.802838087081909
252930.12,1.1170001029968262,1.601973295211792
253030.12,1.1170001029968262,2.154092311859131
253130.12,1.0890001058578491,1.6611520051956177
253230.12,1.0890001058578491,1.8807508945465088
253330.12,1.1890000104904175,3.8739593029022217
253430.12,1.1890000104904175,1.9927666187286377
253530.12,1.1660000085830688,1.5082387924194336
253630.12,1.1660000085830688,1.762694001197815
253730.12,1.1710000038146973,3.795929431915283
253830.12,1.1710000038146973,0.9470662474632263
253930.12,1.165000081062317,2.4359829425811768
254030.12,1.165000081062317,3.852907657623291
254130.12,1.2030000686645508,1.9635473489761353
254230.12,1.2030000686645508,4.029640197753906
254330.12,1.183000087738037,5.519078254699707
254430.12,1.183000087738037,3.784043073654175
254530.12,1.246000051498413,3.7749319076538086
254630.12,1.246000051498413,3.110593557357788
254730.12,1.4010000228881836,2.4439494609832764
254830.12,1.4010000228881836,4.227624893188477
254930.12,1.6100001335144043,2.2666661739349365
255030.12,1.6100001335144043,2.313135862350464
255130.12,2.1610000133514404,2.846031427383423
255230.12,2.1610000133514404,2.89
255330.12,2.9240000247955322,1.9258782863616943
255430.12,2.9240000247955322,3.3177995681762695
255530.12,3.6650002002716064,3.829385280609131
255630.12,3.6650002002716064,1.0866644382476807
255730.12,4.544000148773193,4.576536655426025
255830.12,4.544000148773193,4.966285705566406
255930.12,5.63,6.1446051597595215
256030.12,5.63,7.723215579986572
256130.12,6.595000267028809,8.18
256230.12,6.595000267028809,8.921440124511719
256330.12,7.52,9.371421813964844
256430.12,7.52,9.847325325012207
256530.12,8.083000183105469,9.547792434692383
256630.12,8.083000183105469,10.317239761352539
256730.12,8.557000160217285,10.381820678710938
256830.12,8.557000160217285,11.202652931213379
256930.12,9.16,10.944974899291992
257030.12,9.16,11.067829132080078
257130.12,9.667000770568848,11.36512565612793
257230.12,9.667000770568848,11.486987113952637
257330.12,10.582000732421875,11.865202903747559
257430.12,10.582000732421875,12.382352828979492
257530.12,11.425000190734863,12.436325073242188
257630.12,11.425000190734863,13.484247207641602
257730.12,12.231000900268555,13.897883415222168
257830.12,12.231000900268555,14.191362380981445
257930.12,13.017000198364258,14.182147979736328
258030.12,13.017000198364258,15.026211738586426
258130.12,13.772000312805176,15.243627548217773
258230.12,13.772000312805176,15.79108715057373
258330.12,14.350000381469727,15.974825859069824
258430.12,14.350000381469727,15.95150089263916
258530.12,14.67500114440918,16.053064346313477
258630.12,14.67500114440918,15.81397819519043
258730.12,15.246000289916992,16.433977127075195
258830.12,15.246000289916992,16.87125015258789
258930.12,15.795001029968262,17.052520751953125
259030.12,15.795001029968262,17.143238067626953
259130.12,16.373001098632812,17.007057189941406
259230.12,16.373001098632812,16.863277435302734
259330.12,16.461999893188477,17.007932662963867
259430.12,16.461999893188477,16.51725959777832
259530.12,15.885001182556152,16.289527893066406
259630.12,15.885001182556152,16.150625228881836
259730.12,15.10300064086914,15.794933319091797
259830.12,15.10300064086914,15.604269981384277
259930.12,14.097001075744629,15.052419662475586
260030.12,14.097001075744629,14.45056438446045
260130.12,13.475000381469727,14.412972450256348
260230.12,13.475000381469727,13.987126350402832
260330.12,13.12700080871582,14.481762886047363
260430.12,13.12700080871582,13.982625961303711
260530.12,13.202000617980957,14.19896411895752
260630.12,13.202000617980957,14.257976531982422
260730.12,13.335000991821289,13.932613372802734
260830.12,13.335000991821289,13.467087745666504
260930.12,13.50200080871582,13.506882667541504
261030.12,13.50200080871582,14.15
261130.12,13.646000862121582,13.961397171020508
261230.12,13.646000862121582,14.569092750549316
261330.12,13.858000755310059,14.508795738220215
261430.12,13.858000755310059,14.295031547546387
261530.12,13.91100025177002,13.964991569519043
261630.12,13.91100025177002,13.919058799743652
261730.12,14.076000213623047,14.299341201782227
261830.12,14.076000213623047,14.394490242004395
261930.12,14.158000946044922,14.338481903076172
262030.12,14.158000946044922,14.327948570251465
262130.12,13.915000915527344,14.677909851074219
262230.12,13.915000915527344,14.522966384887695
262330.12,13.647000312805176,14.786767959594727
262430.12,13.647000312805176,14.381169319152832
262530.12,13.175000190734863,14.537870407104492
262630.12,13.175000190734863,14.506967544555664
262730.12,12.777000427246094,14.283526420593262
262830.12,12.777000427246094,14.403302192687988
262930.12,12.595000267028809,13.665144920349121
263030.12,12.595000267028809,13.600796699523926
263130.12,12.533000946044922,13.793877601623535
263230.12,12.533000946044922,13.570605278015137
263330.12,12.464000701904297,13.534953117370605
263430.12,12.464000701904297,13.218981742858887
263530.12,12.336000442504883,13.565818786621094
263630.12,12.336000442504883,13.285848617553711
263730.12,12.280000686645508,13.489871978759766
263830.12,12.280000686645508,14.073312759399414
263930.12,12.584000587463379,14.166895866394043
264030.12,12.584000587463379,14.78870677947998
264130.12,12.719000816345215,14.532953262329102
264230.12,12.719000816345215,14.273496627807617
264330.12,12.719000816345215,15.319962501525879
264430.12,12.719000816345215,14.713079452514648
264530.12,12.769001007080078,14.976005554199219
264630.12,12.769001007080078,14.458438873291016
264730.12,12.711000442504883,14.736730575561523
264830.12,12.711000442504883,14.92962646484375
264930.12,12.678000450134277,14.56727409362793
265030.12,12.678000450134277,14.183777809143066
265130.12,12.334000587463379,14.29414176940918
265230.12,12.334000587463379,14.553187370300293
265330.12,12.056000709533691,14.146208763122559
265430.12,12.056000709533691,14.129399299621582
265530.12,11.710000991821289,14.358428955078125
265630.12,11.710000991821289,14.080235481262207
265730.12,11.454000473022461,13.904172897338867
265830.12,11.454000473022461,13.894051551818848
265930.12,11.420000076293945,13.713044166564941
266030.12,11.420000076293945,13.86642837524414
266130.12,11.498000144958496,13.420547485351562
266230.12,11.498000144958496,13.192170143127441
266330.12,11.515000343322754,13.606887817382812
266430.12,11.515000343322754,13.078327178955078
266530.12,11.884000778198242,12.903779029846191
266630.12,11.884000778198242,13.143089294433594
266730.12,12.226000785827637,13.619837760925293
266830.12,12.226000785827637,13.53119945526123
266930.12,12.580000877380371,13.840929985046387
267030.12,12.580000877380371,14.502238273620605
267130.12,12.932000160217285,14.627435684204102
267230.12,12.932000160217285,14.672236442565918
267330.12,13.140000343322754,14.73105239868164
267430.12,13.140000343322754,14.421303749084473
267530.12,13.217000961303711,14.782711029052734
267630.12,13.217000961303711,14.29149341583252
267730.12,13.27500057220459,14.855536460876465
